record_id,student_id,student_name,gender,age,class,location,subject,attendance_pct,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year
10577,261,Chelsea Edwards,Female,15,Form 1,Nakuru,History,78.4,0.8,75.3,84.2,74.9,77.8,B,Term 2,2025
10578,261,Chelsea Edwards,Female,15,Form 1,Nakuru,Biology,85.0,0.5,89.6,97.8,90.7,92.6,A,Term 3,2025
10579,261,Chelsea Edwards,Female,15,Form 1,Nakuru,History,89.6,5.9,100.0,100.0,95.7,97.9,A,Term 3,2025
10580,261,Chelsea Edwards,Female,15,Form 1,Nakuru,Computer Science,80.9,2.2,86.1,86.9,94.7,90.6,A,Term 3,2025
10581,261,Chelsea Edwards,Female,15,Form 1,Nakuru,English,65.0,3.4,98.5,89.0,100.0,96.4,A,Term 3,2025
10582,261,Chelsea Edwards,Female,15,Form 1,Nakuru,Mathematics,73.4,2.3,95.7,90.8,94.4,93.6,A,Term 3,2025
10583,262,Robert Miller,Female,15,Form 1,Kisumu,English,89.9,2.8,76.1,72.6,76.5,75.2,B,Term 1,2023
10584,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,100.0,0.0,57.3,55.9,73.3,64.9,C,Term 1,2023
10585,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,55.3,3.7,57.1,58.8,64.2,61.2,C,Term 1,2023
10586,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,79.3,2.7,68.8,59.6,60.9,62.1,C,Term 1,2023
10587,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,92.7,2.9,79.6,65.7,80.2,75.7,B,Term 1,2023
10588,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,100.0,5.6,100.0,82.5,87.1,88.3,A,Term 2,2023
10589,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,72.9,8.2,76.2,75.6,84.2,80.0,A,Term 2,2023
10590,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,68.4,5.8,80.9,72.0,68.8,72.2,B,Term 2,2023
10591,262,Robert Miller,Female,15,Form 1,Kisumu,History,85.5,3.2,64.4,64.4,70.6,67.5,C,Term 2,2023
10592,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,100.0,0.0,69.4,75.8,73.9,73.5,B,Term 3,2023
10593,262,Robert Miller,Female,15,Form 1,Kisumu,History,87.0,1.1,73.6,83.2,86.2,82.8,A,Term 3,2023
10594,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,84.4,4.5,87.4,89.6,71.4,80.1,A,Term 3,2023
10595,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,84.8,0.9,61.0,67.5,61.5,63.2,C,Term 3,2023
10596,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,80.4,4.5,81.0,84.9,84.8,84.1,A,Term 3,2023
10597,262,Robert Miller,Female,15,Form 1,Kisumu,English,100.0,2.7,71.3,63.6,67.3,67.0,C,Term 3,2023
10598,262,Robert Miller,Female,15,Form 1,Kisumu,History,86.5,2.2,67.5,65.8,60.1,63.3,C,Term 1,2024
10599,262,Robert Miller,Female,15,Form 1,Kisumu,English,92.1,5.1,89.1,81.5,85.8,85.2,A,Term 1,2024
10600,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,74.2,2.8,61.4,69.2,64.1,65.1,C,Term 1,2024
10601,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,84.7,2.6,76.4,64.1,70.3,69.7,C,Term 1,2024
10602,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,75.5,4.8,84.2,86.8,72.2,79.0,B,Term 1,2024
10603,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,85.0,2.6,77.8,73.2,68.2,71.6,B,Term 1,2024
10604,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,83.8,2.2,79.9,76.0,81.8,79.7,B,Term 2,2024
10605,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,99.4,1.3,76.9,61.9,72.5,70.2,B,Term 2,2024
10606,262,Robert Miller,Female,15,Form 1,Kisumu,History,93.9,3.0,76.6,90.8,74.5,79.8,B,Term 2,2024
10607,262,Robert Miller,Female,15,Form 1,Kisumu,English,72.5,4.3,77.0,76.5,72.3,74.5,B,Term 2,2024
10608,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,74.7,2.1,67.8,58.4,65.4,63.8,C,Term 3,2024
10609,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,79.9,3.8,82.9,67.3,78.6,76.1,B,Term 3,2024
10610,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,88.3,3.4,68.5,71.6,57.6,64.0,C,Term 3,2024
10611,262,Robert Miller,Female,15,Form 1,Kisumu,English,72.8,1.5,71.2,60.6,57.6,61.2,C,Term 3,2024
10612,262,Robert Miller,Female,15,Form 1,Kisumu,History,67.4,4.5,79.8,87.0,90.7,87.4,A,Term 3,2024
10613,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,72.1,2.4,57.9,70.0,79.4,72.3,B,Term 3,2024
10614,262,Robert Miller,Female,15,Form 1,Kisumu,History,78.5,4.1,62.3,57.7,59.1,59.3,D,Term 1,2025
10615,262,Robert Miller,Female,15,Form 1,Kisumu,Biology,72.5,5.4,75.8,89.5,67.7,75.8,B,Term 1,2025
10616,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,83.4,2.0,66.0,62.5,80.3,72.1,B,Term 1,2025
10617,262,Robert Miller,Female,15,Form 1,Kisumu,English,99.8,2.8,64.2,73.0,58.5,64.0,C,Term 1,2025
10618,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,98.0,3.9,66.9,66.6,63.7,65.2,C,Term 1,2025
10619,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,70.5,2.1,70.2,66.8,67.7,67.9,C,Term 1,2025
10620,262,Robert Miller,Female,15,Form 1,Kisumu,English,85.5,1.8,73.6,73.4,78.8,76.2,B,Term 2,2025
10621,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,100.0,2.2,65.1,68.4,60.2,63.6,C,Term 2,2025
10622,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,76.1,1.1,76.5,78.8,69.2,73.5,B,Term 2,2025
10623,262,Robert Miller,Female,15,Form 1,Kisumu,Computer Science,77.8,3.6,66.3,70.6,79.7,74.3,B,Term 3,2025
10624,262,Robert Miller,Female,15,Form 1,Kisumu,Physics,80.1,2.7,72.2,74.2,59.6,66.5,C,Term 3,2025
10625,262,Robert Miller,Female,15,Form 1,Kisumu,Mathematics,80.2,4.7,79.7,77.5,86.8,82.6,A,Term 3,2025
10626,262,Robert Miller,Female,15,Form 1,Kisumu,History,78.9,4.1,82.7,79.8,86.2,83.6,A,Term 3,2025
10627,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,81.4,0.8,53.8,60.4,66.0,61.9,C,Term 1,2023
10628,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,87.6,4.2,69.6,62.1,54.9,60.0,C,Term 1,2023
10629,263,Shane Lewis,Male,13,Form 1,Mombasa,English,66.9,2.0,58.5,58.9,60.9,59.8,D,Term 1,2023
10630,263,Shane Lewis,Male,13,Form 1,Mombasa,History,94.9,2.9,71.4,79.1,70.0,73.0,B,Term 2,2023
10631,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,64.3,3.2,73.3,71.6,73.0,72.6,B,Term 2,2023
10632,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,63.6,0.0,65.2,54.4,60.3,59.5,D,Term 2,2023
10633,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,88.2,5.5,76.4,86.7,70.5,76.5,B,Term 2,2023
10634,263,Shane Lewis,Male,13,Form 1,Mombasa,Computer Science,82.6,1.3,59.5,63.5,64.4,63.2,C,Term 2,2023
10635,263,Shane Lewis,Male,13,Form 1,Mombasa,Computer Science,71.7,2.7,53.6,68.1,80.0,71.2,B,Term 3,2023
10636,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,93.4,0.0,64.2,65.1,64.0,64.4,C,Term 3,2023
10637,263,Shane Lewis,Male,13,Form 1,Mombasa,English,78.7,0.0,62.1,55.1,69.0,63.5,C,Term 3,2023
10638,263,Shane Lewis,Male,13,Form 1,Mombasa,History,65.6,0.4,52.0,62.2,51.9,55.0,D,Term 3,2023
10639,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,95.6,1.9,57.1,66.6,67.6,65.2,C,Term 3,2023
10640,263,Shane Lewis,Male,13,Form 1,Mombasa,English,94.1,0.7,68.4,72.2,54.4,62.5,C,Term 1,2024
10641,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,75.1,0.5,42.7,40.1,61.1,51.1,D,Term 1,2024
10642,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,85.5,2.7,74.6,77.9,71.5,74.1,B,Term 1,2024
10643,263,Shane Lewis,Male,13,Form 1,Mombasa,History,81.8,3.2,63.0,72.9,64.1,66.5,C,Term 1,2024
10644,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,71.9,3.0,60.0,65.4,60.9,62.0,C,Term 2,2024
10645,263,Shane Lewis,Male,13,Form 1,Mombasa,English,100.0,3.1,80.8,81.9,79.1,80.3,A,Term 2,2024
10646,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,79.8,2.9,60.6,49.3,62.0,57.9,D,Term 2,2024
10647,263,Shane Lewis,Male,13,Form 1,Mombasa,Computer Science,70.0,3.1,71.8,66.9,62.6,65.7,C,Term 2,2024
10648,263,Shane Lewis,Male,13,Form 1,Mombasa,English,75.7,4.1,62.2,67.0,51.1,58.1,D,Term 3,2024
10649,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,82.8,1.8,70.7,57.3,67.1,64.9,C,Term 3,2024
10650,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,92.5,4.3,67.9,68.9,64.2,66.3,C,Term 3,2024
10651,263,Shane Lewis,Male,13,Form 1,Mombasa,History,78.5,2.5,60.5,54.3,54.9,55.9,D,Term 3,2024
10652,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,66.3,3.1,58.2,63.9,62.2,61.9,C,Term 3,2024
10653,263,Shane Lewis,Male,13,Form 1,Mombasa,Computer Science,87.9,3.9,81.9,74.5,66.0,71.7,B,Term 3,2024
10654,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,77.7,2.4,44.8,58.9,57.6,55.4,D,Term 1,2025
10655,263,Shane Lewis,Male,13,Form 1,Mombasa,English,100.0,5.8,83.8,75.1,82.5,80.5,A,Term 1,2025
10656,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,80.8,3.2,63.2,51.5,85.4,70.8,B,Term 1,2025
10657,263,Shane Lewis,Male,13,Form 1,Mombasa,History,96.5,5.0,58.3,68.3,63.9,64.1,C,Term 1,2025
10658,263,Shane Lewis,Male,13,Form 1,Mombasa,English,100.0,3.9,79.4,73.3,73.9,74.8,B,Term 2,2025
10659,263,Shane Lewis,Male,13,Form 1,Mombasa,Computer Science,92.4,2.0,74.4,65.2,87.3,78.1,B,Term 2,2025
10660,263,Shane Lewis,Male,13,Form 1,Mombasa,History,77.4,0.5,48.3,54.9,66.5,59.4,D,Term 2,2025
10661,263,Shane Lewis,Male,13,Form 1,Mombasa,Biology,84.5,5.4,65.1,84.7,73.8,75.3,B,Term 3,2025
10662,263,Shane Lewis,Male,13,Form 1,Mombasa,History,87.1,2.9,85.4,87.3,91.8,89.2,A,Term 3,2025
10663,263,Shane Lewis,Male,13,Form 1,Mombasa,Physics,67.1,4.6,61.0,70.2,52.6,59.6,D,Term 3,2025
10664,263,Shane Lewis,Male,13,Form 1,Mombasa,Mathematics,91.4,2.8,55.4,72.9,68.6,67.2,C,Term 3,2025
10665,263,Shane Lewis,Male,13,Form 1,Mombasa,English,77.3,1.6,67.2,65.5,57.6,61.9,C,Term 3,2025
10666,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,84.4,5.0,71.4,88.6,76.5,79.1,B,Term 1,2023
10667,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,84.5,4.4,86.0,100.0,91.4,92.9,A,Term 1,2023
10668,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,84.6,3.1,91.3,85.5,77.5,82.7,A,Term 1,2023
10669,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,79.6,1.0,73.0,75.6,85.7,80.2,A,Term 2,2023
10670,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,90.1,3.6,77.7,69.7,79.3,76.1,B,Term 2,2023
10671,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,68.9,4.8,79.0,81.8,78.2,79.4,B,Term 2,2023
10672,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,82.7,4.9,91.6,89.8,85.5,88.0,A,Term 2,2023
10673,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,92.7,1.6,90.2,94.9,90.3,91.7,A,Term 2,2023
10674,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,80.8,4.4,68.5,70.1,60.4,64.9,C,Term 3,2023
10675,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,88.4,4.9,70.6,71.5,75.3,73.2,B,Term 3,2023
10676,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,90.5,2.6,83.8,79.2,85.2,83.1,A,Term 3,2023
10677,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,69.4,2.6,68.4,89.2,81.9,81.4,A,Term 3,2023
10678,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,84.0,3.6,85.0,92.8,89.3,89.5,A,Term 3,2023
10679,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,62.1,4.3,67.0,76.6,54.9,63.8,C,Term 3,2023
10680,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,99.1,4.2,90.2,94.0,87.8,90.1,A,Term 1,2024
10681,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,89.7,1.5,82.8,89.8,81.2,84.1,A,Term 1,2024
10682,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,85.1,1.6,77.0,78.9,87.6,82.9,A,Term 1,2024
10683,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,86.6,2.9,78.0,90.1,75.2,80.2,A,Term 2,2024
10684,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,77.9,1.4,75.3,83.7,71.6,76.0,B,Term 2,2024
10685,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,79.8,0.0,70.0,70.0,82.0,76.0,B,Term 2,2024
10686,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,87.5,2.4,65.2,67.9,74.0,70.4,B,Term 3,2024
10687,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,60.9,2.8,70.5,74.4,67.7,70.3,B,Term 3,2024
10688,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,54.9,1.8,64.4,63.8,52.1,58.1,D,Term 3,2024
10689,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,94.9,4.1,82.7,74.4,61.4,69.5,C,Term 3,2024
10690,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,82.9,1.0,72.4,56.8,72.0,67.5,C,Term 1,2025
10691,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,90.3,0.0,84.9,73.6,81.4,79.8,B,Term 1,2025
10692,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,72.0,4.4,81.7,81.8,83.8,82.8,A,Term 1,2025
10693,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,81.4,1.5,71.7,63.7,71.1,69.0,C,Term 1,2025
10694,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,81.4,2.2,79.6,72.0,77.8,76.4,B,Term 1,2025
10695,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,91.1,1.5,60.4,68.8,61.5,63.5,C,Term 2,2025
10696,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,69.6,4.9,70.4,76.4,76.6,75.3,B,Term 2,2025
10697,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,86.2,2.0,78.6,81.4,89.5,84.9,A,Term 2,2025
10698,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,70.1,3.6,80.7,88.4,89.9,87.6,A,Term 2,2025
10699,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,90.4,2.1,77.5,64.9,72.1,71.0,B,Term 2,2025
10700,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,74.6,1.2,75.8,76.1,72.8,74.4,B,Term 2,2025
10701,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Biology,78.5,2.2,76.5,75.2,82.3,79.0,B,Term 3,2025
10702,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Mathematics,72.2,3.1,68.0,69.6,77.4,73.1,B,Term 3,2025
10703,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,History,83.8,3.4,85.8,81.5,87.2,85.2,A,Term 3,2025
10704,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Computer Science,80.3,3.7,86.7,75.4,80.1,80.0,A,Term 3,2025
10705,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,Physics,88.5,0.0,74.0,91.8,76.2,80.4,A,Term 3,2025
10706,264,Veronica Rodriguez,Female,13,Form 4,Eldoret,English,80.9,4.7,78.9,79.3,83.5,81.3,A,Term 3,2025
10707,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,90.3,2.2,66.8,69.1,58.2,63.2,C,Term 1,2023
10708,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Mathematics,100.0,1.2,70.0,60.0,72.6,68.3,C,Term 1,2023
10709,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,71.3,1.8,50.2,33.1,50.0,45.0,F,Term 1,2023
10710,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,80.8,5.6,72.6,71.9,67.5,69.9,C,Term 2,2023
10711,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Physics,93.1,3.6,66.9,75.2,77.9,74.9,B,Term 2,2023
10712,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Biology,71.1,2.9,40.6,48.1,62.9,54.0,D,Term 2,2023
10713,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,100.0,2.5,64.2,45.5,56.3,54.7,D,Term 2,2023
10714,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Mathematics,74.5,2.9,55.0,70.2,70.7,67.4,C,Term 2,2023
10715,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,81.4,3.4,66.7,51.7,58.8,58.3,D,Term 2,2023
10716,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,98.0,1.2,58.4,66.2,60.4,61.7,C,Term 3,2023
10717,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,88.5,3.6,51.5,56.6,53.0,53.8,D,Term 3,2023
10718,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,69.9,3.8,60.6,62.4,74.8,68.2,C,Term 3,2023
10719,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,79.5,3.7,69.3,66.7,69.7,68.7,C,Term 1,2024
10720,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Physics,92.2,1.2,66.7,61.1,60.7,62.0,C,Term 1,2024
10721,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Mathematics,78.8,1.7,60.3,57.1,49.7,54.1,D,Term 1,2024
10722,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,67.3,3.8,57.3,73.8,73.3,70.3,B,Term 1,2024
10723,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,58.3,3.5,60.1,54.5,58.4,57.6,D,Term 2,2024
10724,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Physics,71.1,4.6,77.3,63.7,71.3,70.2,B,Term 2,2024
10725,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,100.0,2.0,59.3,66.0,52.5,57.9,D,Term 2,2024
10726,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Physics,100.0,1.6,63.6,63.7,73.5,68.6,C,Term 3,2024
10727,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Biology,79.9,0.7,54.5,53.7,56.7,55.4,D,Term 3,2024
10728,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,76.0,1.4,47.8,51.2,42.1,45.9,F,Term 3,2024
10729,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,92.7,3.8,60.3,55.1,60.1,58.7,D,Term 3,2024
10730,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Biology,73.7,6.2,52.0,56.7,59.1,56.9,D,Term 1,2025
10731,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,83.0,4.4,63.7,75.7,73.3,72.1,B,Term 1,2025
10732,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,95.9,3.1,58.5,68.7,64.8,64.7,C,Term 1,2025
10733,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,89.0,1.9,70.7,62.5,68.7,67.2,C,Term 2,2025
10734,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Mathematics,79.9,3.2,64.7,54.7,71.1,64.9,C,Term 2,2025
10735,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,92.7,0.5,53.3,65.9,67.5,64.2,C,Term 2,2025
10736,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,73.9,1.0,50.9,62.4,55.4,56.6,D,Term 2,2025
10737,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Physics,98.1,5.5,83.4,74.8,69.6,73.9,B,Term 2,2025
10738,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Computer Science,87.9,4.0,60.8,61.9,68.2,64.8,C,Term 3,2025
10739,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Biology,75.9,1.8,51.0,50.2,45.1,47.8,F,Term 3,2025
10740,265,Matthew Vasquez,Male,14,Form 2,Mombasa,Mathematics,82.1,3.4,60.2,62.8,65.1,63.5,C,Term 3,2025
10741,265,Matthew Vasquez,Male,14,Form 2,Mombasa,English,83.3,1.0,58.1,51.0,58.0,55.9,D,Term 3,2025
10742,265,Matthew Vasquez,Male,14,Form 2,Mombasa,History,82.1,2.3,66.3,66.3,63.9,65.1,C,Term 3,2025
10743,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,95.9,4.7,95.6,96.9,93.8,95.1,A,Term 1,2023
10744,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,92.3,6.5,100.0,100.0,100.0,100.0,A,Term 1,2023
10745,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,76.2,3.9,100.0,97.8,98.7,98.7,A,Term 1,2023
10746,266,Julie Mckinney,Female,15,Form 2,Eldoret,Physics,81.4,2.2,84.3,82.1,89.4,86.2,A,Term 1,2023
10747,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,69.3,4.6,93.4,98.1,89.5,92.9,A,Term 1,2023
10748,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,85.3,4.8,89.6,97.1,100.0,97.1,A,Term 2,2023
10749,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,84.2,1.5,80.4,71.4,76.3,75.6,B,Term 2,2023
10750,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,83.4,2.8,84.5,81.1,98.2,90.3,A,Term 2,2023
10751,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,84.1,6.8,91.5,90.9,86.8,89.0,A,Term 3,2023
10752,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,78.5,2.3,91.2,81.6,89.6,87.5,A,Term 3,2023
10753,266,Julie Mckinney,Female,15,Form 2,Eldoret,Physics,91.9,5.1,99.0,92.2,100.0,97.5,A,Term 3,2023
10754,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,87.2,1.3,100.0,86.3,100.0,95.9,A,Term 1,2024
10755,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,98.0,3.7,95.8,95.4,88.9,92.2,A,Term 1,2024
10756,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,77.4,4.0,87.6,95.0,98.8,95.4,A,Term 1,2024
10757,266,Julie Mckinney,Female,15,Form 2,Eldoret,Physics,76.7,0.6,83.3,74.1,87.9,82.9,A,Term 1,2024
10758,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,74.6,2.2,90.5,74.7,88.0,84.5,A,Term 1,2024
10759,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,84.6,1.5,88.9,81.9,89.2,87.0,A,Term 2,2024
10760,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,71.6,2.0,89.5,97.1,89.8,91.9,A,Term 2,2024
10761,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,72.4,3.7,87.4,100.0,100.0,97.5,A,Term 2,2024
10762,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,88.3,3.1,100.0,100.0,100.0,100.0,A,Term 3,2024
10763,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,98.0,0.8,89.3,94.9,77.0,84.9,A,Term 3,2024
10764,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,91.1,2.4,93.0,79.5,81.7,83.3,A,Term 3,2024
10765,266,Julie Mckinney,Female,15,Form 2,Eldoret,Physics,70.7,2.1,83.1,85.4,81.7,83.1,A,Term 3,2024
10766,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,82.0,4.4,96.9,99.2,92.9,95.6,A,Term 3,2024
10767,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,64.1,3.4,87.5,92.8,81.1,85.9,A,Term 3,2024
10768,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,83.6,4.0,88.8,78.0,97.2,89.7,A,Term 1,2025
10769,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,98.9,3.1,92.2,81.9,87.4,86.7,A,Term 1,2025
10770,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,77.8,2.2,91.2,89.2,96.3,93.1,A,Term 1,2025
10771,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,85.9,2.3,88.8,86.6,93.3,90.4,A,Term 2,2025
10772,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,60.7,3.0,90.4,95.2,86.3,89.8,A,Term 2,2025
10773,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,90.3,3.9,89.8,100.0,97.5,96.7,A,Term 2,2025
10774,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,79.5,1.3,80.6,73.3,62.3,69.3,C,Term 2,2025
10775,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,69.4,2.6,94.6,96.2,84.3,89.9,A,Term 2,2025
10776,266,Julie Mckinney,Female,15,Form 2,Eldoret,History,80.2,3.2,93.2,100.0,92.1,94.7,A,Term 3,2025
10777,266,Julie Mckinney,Female,15,Form 2,Eldoret,Physics,76.2,0.8,81.6,87.9,87.8,86.6,A,Term 3,2025
10778,266,Julie Mckinney,Female,15,Form 2,Eldoret,Computer Science,97.6,3.3,94.9,88.2,100.0,95.4,A,Term 3,2025
10779,266,Julie Mckinney,Female,15,Form 2,Eldoret,Biology,94.1,2.5,87.7,89.3,80.0,84.3,A,Term 3,2025
10780,266,Julie Mckinney,Female,15,Form 2,Eldoret,English,92.7,2.9,86.5,100.0,80.6,87.6,A,Term 3,2025
10781,266,Julie Mckinney,Female,15,Form 2,Eldoret,Mathematics,99.2,5.7,94.4,84.9,90.0,89.3,A,Term 3,2025
