record_id,student_id,student_name,gender,age,class,location,subject,attendance_percent,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year,term_number,period
9218,228,Timothy Martin,Female,13,Form 1,Eldoret,Physics,86.1,3.4,77.7,78.4,62.6,70.4,B,Term 1,2024,1,2024-Term 1
9219,228,Timothy Martin,Female,13,Form 1,Eldoret,Physics,90.9,1.7,75.6,70.4,65.8,69.2,C,Term 2,2024,2,2024-Term 2
9220,228,Timothy Martin,Female,13,Form 1,Eldoret,Mathematics,84.6,0.3,78.9,71.7,71.6,73.1,B,Term 2,2024,2,2024-Term 2
9221,228,Timothy Martin,Female,13,Form 1,Eldoret,English,72.1,2.4,70.3,82.0,57.9,67.6,C,Term 2,2024,2,2024-Term 2
9222,228,Timothy Martin,Female,13,Form 1,Eldoret,English,72.9,4.1,85.5,96.9,80.6,86.5,A,Term 3,2024,3,2024-Term 3
9223,228,Timothy Martin,Female,13,Form 1,Eldoret,Mathematics,78.1,3.0,69.8,62.4,77.3,71.3,B,Term 3,2024,3,2024-Term 3
9224,228,Timothy Martin,Female,13,Form 1,Eldoret,Biology,73.0,2.0,63.9,68.6,68.1,67.4,C,Term 3,2024,3,2024-Term 3
9225,228,Timothy Martin,Female,13,Form 1,Eldoret,History,100.0,2.6,86.7,81.6,79.2,81.4,A,Term 3,2024,3,2024-Term 3
9226,228,Timothy Martin,Female,13,Form 1,Eldoret,Biology,80.7,3.3,90.0,90.5,87.0,88.6,A,Term 1,2025,1,2025-Term 1
9227,228,Timothy Martin,Female,13,Form 1,Eldoret,Mathematics,84.1,6.1,85.8,90.5,90.7,89.7,A,Term 1,2025,1,2025-Term 1
9228,228,Timothy Martin,Female,13,Form 1,Eldoret,Physics,74.4,7.2,100.0,88.6,100.0,96.6,A,Term 1,2025,1,2025-Term 1
9229,228,Timothy Martin,Female,13,Form 1,Eldoret,History,58.9,2.7,68.8,82.1,71.8,74.3,B,Term 2,2025,2,2025-Term 2
9230,228,Timothy Martin,Female,13,Form 1,Eldoret,Physics,72.4,4.1,71.1,89.2,80.6,81.3,A,Term 2,2025,2,2025-Term 2
9231,228,Timothy Martin,Female,13,Form 1,Eldoret,English,91.9,3.6,81.1,78.3,81.3,80.4,A,Term 2,2025,2,2025-Term 2
9232,228,Timothy Martin,Female,13,Form 1,Eldoret,Physics,88.0,3.2,80.0,77.9,88.0,83.4,A,Term 3,2025,3,2025-Term 3
9233,228,Timothy Martin,Female,13,Form 1,Eldoret,Computer Science,96.5,2.2,73.5,93.2,89.7,87.5,A,Term 3,2025,3,2025-Term 3
9234,228,Timothy Martin,Female,13,Form 1,Eldoret,English,76.2,2.5,82.4,85.9,73.6,79.0,B,Term 3,2025,3,2025-Term 3
9235,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,80.5,3.4,77.2,79.0,73.6,76.0,B,Term 1,2023,1,2023-Term 1
9236,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,100.0,1.4,85.0,88.8,63.5,75.4,B,Term 1,2023,1,2023-Term 1
9237,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,65.1,2.2,77.9,77.0,79.3,78.3,B,Term 1,2023,1,2023-Term 1
9238,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,73.6,3.7,83.2,91.3,78.9,83.5,A,Term 2,2023,2,2023-Term 2
9239,229,Jessica Thompson,Male,15,Form 3,Eldoret,English,83.1,1.5,68.9,69.7,74.5,72.0,B,Term 2,2023,2,2023-Term 2
9240,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,87.8,3.4,90.9,91.1,94.7,92.8,A,Term 2,2023,2,2023-Term 2
9241,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,70.2,4.0,80.4,83.8,83.0,82.7,A,Term 3,2023,3,2023-Term 3
9242,229,Jessica Thompson,Male,15,Form 3,Eldoret,English,86.1,2.4,81.6,84.1,84.5,83.8,A,Term 3,2023,3,2023-Term 3
9243,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,74.8,0.4,84.6,77.0,87.0,83.5,A,Term 3,2023,3,2023-Term 3
9244,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,80.4,2.6,72.8,68.2,64.9,67.5,C,Term 3,2023,3,2023-Term 3
9245,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,91.6,1.8,84.1,77.1,91.9,85.9,A,Term 3,2023,3,2023-Term 3
9246,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,77.5,0.6,67.9,60.5,79.8,71.6,B,Term 1,2024,1,2024-Term 1
9247,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,96.9,2.4,93.4,94.1,88.1,91.0,A,Term 1,2024,1,2024-Term 1
9248,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,76.0,3.5,77.3,81.3,82.1,80.9,A,Term 1,2024,1,2024-Term 1
9249,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,79.2,2.0,67.2,66.7,64.9,65.9,C,Term 1,2024,1,2024-Term 1
9250,229,Jessica Thompson,Male,15,Form 3,Eldoret,Physics,88.5,0.9,69.1,77.6,60.1,67.1,C,Term 2,2024,2,2024-Term 2
9251,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,73.1,3.0,62.0,75.9,56.3,63.3,C,Term 2,2024,2,2024-Term 2
9252,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,80.8,5.2,86.2,81.0,80.3,81.7,A,Term 2,2024,2,2024-Term 2
9253,229,Jessica Thompson,Male,15,Form 3,Eldoret,Physics,80.3,0.0,79.1,65.9,86.3,78.7,B,Term 3,2024,3,2024-Term 3
9254,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,88.8,3.7,97.2,100.0,96.9,97.9,A,Term 3,2024,3,2024-Term 3
9255,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,86.5,2.2,58.5,67.1,65.8,64.7,C,Term 3,2024,3,2024-Term 3
9256,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,70.2,2.6,85.1,73.8,81.8,80.0,A,Term 1,2025,1,2025-Term 1
9257,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,99.4,4.1,83.0,83.8,87.6,85.5,A,Term 1,2025,1,2025-Term 1
9258,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,82.4,3.7,82.7,78.7,92.8,86.6,A,Term 1,2025,1,2025-Term 1
9259,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,80.5,4.3,80.1,83.4,88.3,85.2,A,Term 1,2025,1,2025-Term 1
9260,229,Jessica Thompson,Male,15,Form 3,Eldoret,Physics,71.8,2.3,65.7,61.2,70.7,66.8,C,Term 1,2025,1,2025-Term 1
9261,229,Jessica Thompson,Male,15,Form 3,Eldoret,English,91.0,3.6,100.0,100.0,98.6,99.3,A,Term 1,2025,1,2025-Term 1
9262,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,78.9,4.9,82.6,81.2,86.7,84.2,A,Term 2,2025,2,2025-Term 2
9263,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,90.9,4.6,85.2,86.6,96.0,91.1,A,Term 2,2025,2,2025-Term 2
9264,229,Jessica Thompson,Male,15,Form 3,Eldoret,English,64.1,3.0,69.0,65.7,76.0,71.5,B,Term 2,2025,2,2025-Term 2
9265,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,57.5,2.8,58.9,60.9,59.1,59.6,D,Term 2,2025,2,2025-Term 2
9266,229,Jessica Thompson,Male,15,Form 3,Eldoret,Physics,88.8,4.9,98.0,100.0,100.0,99.6,A,Term 2,2025,2,2025-Term 2
9267,229,Jessica Thompson,Male,15,Form 3,Eldoret,Biology,77.2,4.8,71.8,81.5,71.1,74.4,B,Term 3,2025,3,2025-Term 3
9268,229,Jessica Thompson,Male,15,Form 3,Eldoret,Mathematics,80.1,2.7,79.6,84.8,94.3,88.5,A,Term 3,2025,3,2025-Term 3
9269,229,Jessica Thompson,Male,15,Form 3,Eldoret,English,85.2,4.8,86.9,93.3,78.7,84.7,A,Term 3,2025,3,2025-Term 3
9270,229,Jessica Thompson,Male,15,Form 3,Eldoret,Computer Science,61.8,2.1,69.0,74.3,73.5,72.9,B,Term 3,2025,3,2025-Term 3
9271,229,Jessica Thompson,Male,15,Form 3,Eldoret,History,63.4,2.2,81.3,74.0,83.8,80.4,A,Term 3,2025,3,2025-Term 3
9272,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,77.8,4.1,96.9,91.4,100.0,96.8,A,Term 1,2023,1,2023-Term 1
9273,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,92.9,2.6,100.0,100.0,85.7,92.8,A,Term 1,2023,1,2023-Term 1
9274,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,77.9,5.4,98.1,97.1,100.0,98.8,A,Term 1,2023,1,2023-Term 1
9275,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Computer Science,85.4,3.8,82.8,89.6,65.1,76.0,B,Term 1,2023,1,2023-Term 1
9276,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,65.8,0.3,82.6,78.9,87.7,84.0,A,Term 1,2023,1,2023-Term 1
9277,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,69.6,3.7,98.2,86.4,96.4,93.7,A,Term 2,2023,2,2023-Term 2
9278,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,86.9,3.6,97.0,98.0,80.4,89.0,A,Term 2,2023,2,2023-Term 2
9279,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,88.1,1.0,87.5,91.3,99.6,94.7,A,Term 2,2023,2,2023-Term 2
9280,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,77.6,1.9,87.0,83.6,100.0,92.5,A,Term 2,2023,2,2023-Term 2
9281,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,63.5,4.0,86.9,93.5,91.3,91.1,A,Term 3,2023,3,2023-Term 3
9282,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,95.2,1.3,95.1,88.6,94.4,92.8,A,Term 3,2023,3,2023-Term 3
9283,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,94.1,3.8,93.8,100.0,96.8,97.1,A,Term 3,2023,3,2023-Term 3
9284,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,80.0,3.6,86.1,86.7,86.5,86.5,A,Term 3,2023,3,2023-Term 3
9285,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Computer Science,78.1,2.5,98.5,75.8,96.8,90.9,A,Term 1,2024,1,2024-Term 1
9286,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,81.1,2.9,93.7,97.8,76.0,86.1,A,Term 1,2024,1,2024-Term 1
9287,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,100.0,3.2,92.8,95.8,100.0,97.3,A,Term 1,2024,1,2024-Term 1
9288,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,82.7,3.6,100.0,92.0,100.0,97.6,A,Term 1,2024,1,2024-Term 1
9289,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,80.5,3.5,100.0,100.0,93.3,96.7,A,Term 1,2024,1,2024-Term 1
9290,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,93.6,1.5,84.7,88.9,78.0,82.6,A,Term 2,2024,2,2024-Term 2
9291,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,81.2,0.9,91.9,81.2,77.3,81.4,A,Term 2,2024,2,2024-Term 2
9292,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Computer Science,85.8,1.8,100.0,100.0,89.5,94.7,A,Term 2,2024,2,2024-Term 2
9293,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,86.6,1.5,86.6,97.6,92.9,93.1,A,Term 2,2024,2,2024-Term 2
9294,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,83.2,5.0,100.0,100.0,100.0,100.0,A,Term 2,2024,2,2024-Term 2
9295,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,84.6,4.4,100.0,95.5,100.0,98.7,A,Term 3,2024,3,2024-Term 3
9296,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,87.7,4.3,100.0,100.0,100.0,100.0,A,Term 3,2024,3,2024-Term 3
9297,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,67.5,5.0,93.9,99.4,100.0,98.6,A,Term 3,2024,3,2024-Term 3
9298,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Computer Science,84.9,1.9,96.7,72.2,87.1,84.6,A,Term 3,2024,3,2024-Term 3
9299,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Computer Science,76.1,4.6,97.2,88.3,87.4,89.7,A,Term 1,2025,1,2025-Term 1
9300,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,78.9,2.1,92.4,76.8,82.9,83.0,A,Term 1,2025,1,2025-Term 1
9301,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,97.0,2.9,87.7,85.8,100.0,93.3,A,Term 1,2025,1,2025-Term 1
9302,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,73.8,4.2,88.5,88.7,83.1,85.9,A,Term 1,2025,1,2025-Term 1
9303,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,82.8,0.0,88.4,80.4,87.9,85.8,A,Term 2,2025,2,2025-Term 2
9304,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,83.5,3.3,87.6,75.0,82.1,81.1,A,Term 2,2025,2,2025-Term 2
9305,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,82.0,3.3,86.2,93.1,79.7,85.0,A,Term 2,2025,2,2025-Term 2
9306,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,60.5,3.8,81.8,85.9,85.6,85.0,A,Term 2,2025,2,2025-Term 2
9307,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,92.2,2.6,87.7,100.0,90.6,92.8,A,Term 2,2025,2,2025-Term 2
9308,230,Claudia Vasquez,Female,16,Form 2,Mombasa,English,100.0,2.7,100.0,99.4,100.0,99.8,A,Term 3,2025,3,2025-Term 3
9309,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Biology,100.0,1.9,75.8,89.3,78.4,81.2,A,Term 3,2025,3,2025-Term 3
9310,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Physics,100.0,4.1,93.5,94.2,80.9,87.4,A,Term 3,2025,3,2025-Term 3
9311,230,Claudia Vasquez,Female,16,Form 2,Mombasa,Mathematics,84.8,4.0,83.8,85.2,99.5,92.1,A,Term 3,2025,3,2025-Term 3
9312,230,Claudia Vasquez,Female,16,Form 2,Mombasa,History,90.0,3.3,91.6,98.5,100.0,97.9,A,Term 3,2025,3,2025-Term 3
9313,231,Steve Cox,Male,17,Form 2,Mombasa,English,90.0,4.1,98.9,87.0,91.5,91.6,A,Term 1,2023,1,2023-Term 1
9314,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,65.0,4.5,83.0,86.5,75.1,80.1,A,Term 1,2023,1,2023-Term 1
9315,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,80.8,1.8,71.9,85.2,78.4,79.2,B,Term 1,2023,1,2023-Term 1
9316,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,79.5,2.9,99.2,90.8,96.9,95.5,A,Term 1,2023,1,2023-Term 1
9317,231,Steve Cox,Male,17,Form 2,Mombasa,History,72.0,3.0,89.8,80.2,92.7,88.3,A,Term 1,2023,1,2023-Term 1
9318,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,83.5,2.6,91.4,85.5,87.8,87.8,A,Term 1,2023,1,2023-Term 1
9319,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,89.3,1.5,81.3,85.0,100.0,91.8,A,Term 2,2023,2,2023-Term 2
9320,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,73.2,0.0,74.0,75.3,86.8,80.8,A,Term 2,2023,2,2023-Term 2
9321,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,88.9,0.0,78.9,88.8,64.7,74.8,B,Term 2,2023,2,2023-Term 2
9322,231,Steve Cox,Male,17,Form 2,Mombasa,History,92.7,2.0,83.7,87.3,92.0,88.9,A,Term 2,2023,2,2023-Term 2
9323,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,91.5,3.9,81.9,96.9,86.6,88.8,A,Term 2,2023,2,2023-Term 2
9324,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,77.2,3.8,80.3,90.4,75.0,80.7,A,Term 3,2023,3,2023-Term 3
9325,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,75.6,1.5,74.2,75.0,61.2,68.0,C,Term 3,2023,3,2023-Term 3
9326,231,Steve Cox,Male,17,Form 2,Mombasa,History,81.2,1.3,89.9,90.1,97.4,93.7,A,Term 3,2023,3,2023-Term 3
9327,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,95.2,1.2,89.6,86.1,86.1,86.8,A,Term 3,2023,3,2023-Term 3
9328,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,76.9,2.5,77.2,85.6,72.4,77.3,B,Term 3,2023,3,2023-Term 3
9329,231,Steve Cox,Male,17,Form 2,Mombasa,English,90.6,5.0,82.9,96.1,86.7,88.7,A,Term 3,2023,3,2023-Term 3
9330,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,76.7,3.5,80.8,89.6,100.0,93.0,A,Term 1,2024,1,2024-Term 1
9331,231,Steve Cox,Male,17,Form 2,Mombasa,English,71.0,2.7,78.8,66.5,62.7,67.1,C,Term 1,2024,1,2024-Term 1
9332,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,90.3,3.4,78.0,69.4,85.7,79.3,B,Term 1,2024,1,2024-Term 1
9333,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,84.8,1.9,74.7,69.5,87.7,79.7,B,Term 1,2024,1,2024-Term 1
9334,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,93.6,2.4,76.4,80.9,85.9,82.5,A,Term 1,2024,1,2024-Term 1
9335,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,93.8,1.7,66.9,75.9,71.6,71.9,B,Term 2,2024,2,2024-Term 2
9336,231,Steve Cox,Male,17,Form 2,Mombasa,History,91.9,3.1,86.9,77.4,100.0,90.6,A,Term 2,2024,2,2024-Term 2
9337,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,74.0,3.2,83.4,78.5,74.2,77.3,B,Term 2,2024,2,2024-Term 2
9338,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,71.7,3.9,85.5,82.6,91.3,87.6,A,Term 3,2024,3,2024-Term 3
9339,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,67.2,5.9,88.0,94.6,93.8,92.9,A,Term 3,2024,3,2024-Term 3
9340,231,Steve Cox,Male,17,Form 2,Mombasa,History,84.4,0.2,85.7,74.6,86.1,82.6,A,Term 3,2024,3,2024-Term 3
9341,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,90.5,3.4,89.5,89.6,100.0,94.8,A,Term 3,2024,3,2024-Term 3
9342,231,Steve Cox,Male,17,Form 2,Mombasa,English,91.7,4.1,97.4,79.3,93.0,89.8,A,Term 3,2024,3,2024-Term 3
9343,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,75.8,3.5,81.8,75.9,92.4,85.3,A,Term 3,2024,3,2024-Term 3
9344,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,98.5,0.8,80.8,84.9,87.8,85.5,A,Term 1,2025,1,2025-Term 1
9345,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,69.2,1.5,67.8,66.9,76.9,72.1,B,Term 1,2025,1,2025-Term 1
9346,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,84.2,1.7,66.0,92.0,78.0,79.8,B,Term 1,2025,1,2025-Term 1
9347,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,91.9,4.2,75.8,83.8,90.5,85.6,A,Term 1,2025,1,2025-Term 1
9348,231,Steve Cox,Male,17,Form 2,Mombasa,History,82.6,4.6,95.7,79.1,90.7,88.2,A,Term 1,2025,1,2025-Term 1
9349,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,71.7,4.4,70.0,68.4,75.0,72.0,B,Term 2,2025,2,2025-Term 2
9350,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,97.6,4.1,91.5,84.0,84.4,85.7,A,Term 2,2025,2,2025-Term 2
9351,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,76.5,2.0,70.0,74.8,68.7,70.8,B,Term 2,2025,2,2025-Term 2
9352,231,Steve Cox,Male,17,Form 2,Mombasa,History,93.3,4.7,95.5,82.3,100.0,93.8,A,Term 3,2025,3,2025-Term 3
9353,231,Steve Cox,Male,17,Form 2,Mombasa,Mathematics,79.2,4.2,84.5,85.4,92.9,89.0,A,Term 3,2025,3,2025-Term 3
9354,231,Steve Cox,Male,17,Form 2,Mombasa,English,66.5,2.9,64.0,73.5,63.9,66.8,C,Term 3,2025,3,2025-Term 3
9355,231,Steve Cox,Male,17,Form 2,Mombasa,Physics,67.4,2.2,81.3,83.6,79.1,80.9,A,Term 3,2025,3,2025-Term 3
9356,231,Steve Cox,Male,17,Form 2,Mombasa,Computer Science,74.3,3.2,86.6,78.2,81.8,81.7,A,Term 3,2025,3,2025-Term 3
9357,231,Steve Cox,Male,17,Form 2,Mombasa,Biology,80.5,6.4,84.2,79.4,96.6,88.9,A,Term 3,2025,3,2025-Term 3
9358,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,79.8,4.8,98.9,88.4,96.7,94.7,A,Term 1,2023,1,2023-Term 1
9359,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,100.0,5.2,100.0,100.0,100.0,100.0,A,Term 1,2023,1,2023-Term 1
9360,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,75.4,4.8,94.4,92.8,86.3,89.9,A,Term 1,2023,1,2023-Term 1
9361,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,85.1,4.5,100.0,97.0,85.1,91.6,A,Term 1,2023,1,2023-Term 1
9362,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,81.5,3.8,78.2,77.9,71.2,74.6,B,Term 2,2023,2,2023-Term 2
9363,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,89.6,4.4,99.9,100.0,93.4,96.7,A,Term 2,2023,2,2023-Term 2
9364,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,78.3,4.0,86.4,93.1,87.2,88.8,A,Term 2,2023,2,2023-Term 2
9365,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,72.8,2.1,86.3,81.1,63.8,73.5,B,Term 2,2023,2,2023-Term 2
9366,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,89.9,4.0,81.9,97.0,85.6,88.3,A,Term 2,2023,2,2023-Term 2
9367,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,89.5,2.0,88.1,95.7,95.6,94.1,A,Term 3,2023,3,2023-Term 3
9368,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,61.4,3.2,86.0,82.2,78.5,81.1,A,Term 3,2023,3,2023-Term 3
9369,232,Donald Rhodes,Male,18,Form 2,Kisumu,History,97.2,0.1,100.0,95.0,100.0,98.5,A,Term 3,2023,3,2023-Term 3
9370,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,86.9,0.0,76.3,73.1,80.3,77.3,B,Term 3,2023,3,2023-Term 3
9371,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,79.5,4.8,87.0,98.5,87.5,90.7,A,Term 3,2023,3,2023-Term 3
9372,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,76.9,4.3,95.1,100.0,84.7,91.4,A,Term 3,2023,3,2023-Term 3
9373,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,76.2,6.0,74.0,69.1,77.9,74.5,B,Term 1,2024,1,2024-Term 1
9374,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,88.0,4.7,88.1,82.6,93.1,89.0,A,Term 1,2024,1,2024-Term 1
9375,232,Donald Rhodes,Male,18,Form 2,Kisumu,History,100.0,2.1,92.1,88.4,100.0,94.9,A,Term 1,2024,1,2024-Term 1
9376,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,94.1,4.2,96.6,92.0,94.6,94.2,A,Term 2,2024,2,2024-Term 2
9377,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,84.8,2.5,93.0,83.1,100.0,93.5,A,Term 2,2024,2,2024-Term 2
9378,232,Donald Rhodes,Male,18,Form 2,Kisumu,History,76.9,4.2,81.7,79.6,74.7,77.6,B,Term 2,2024,2,2024-Term 2
9379,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,67.9,3.6,83.6,82.6,88.9,86.0,A,Term 2,2024,2,2024-Term 2
9380,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,71.8,4.6,71.8,86.9,78.5,79.7,B,Term 2,2024,2,2024-Term 2
9381,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,97.0,3.5,94.9,90.4,100.0,96.1,A,Term 2,2024,2,2024-Term 2
9382,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,76.5,3.7,85.0,76.3,86.8,83.3,A,Term 3,2024,3,2024-Term 3
9383,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,82.6,3.8,94.7,100.0,94.4,96.2,A,Term 3,2024,3,2024-Term 3
9384,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,82.4,2.9,89.1,88.0,96.5,92.5,A,Term 3,2024,3,2024-Term 3
9385,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,81.5,4.6,89.6,88.3,81.6,85.2,A,Term 3,2024,3,2024-Term 3
9386,232,Donald Rhodes,Male,18,Form 2,Kisumu,History,81.2,4.0,85.8,86.7,69.2,77.8,B,Term 3,2024,3,2024-Term 3
9387,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,85.5,1.0,98.5,100.0,89.3,94.3,A,Term 3,2024,3,2024-Term 3
9388,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,78.6,0.0,77.8,75.2,82.9,79.6,B,Term 1,2025,1,2025-Term 1
9389,232,Donald Rhodes,Male,18,Form 2,Kisumu,Biology,70.9,1.6,87.9,87.2,85.0,86.2,A,Term 1,2025,1,2025-Term 1
9390,232,Donald Rhodes,Male,18,Form 2,Kisumu,History,93.5,3.2,85.9,93.6,80.9,85.7,A,Term 1,2025,1,2025-Term 1
9391,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,85.5,2.4,79.5,90.5,76.9,81.5,A,Term 1,2025,1,2025-Term 1
9392,232,Donald Rhodes,Male,18,Form 2,Kisumu,Mathematics,79.2,2.3,100.0,99.8,90.4,95.2,A,Term 1,2025,1,2025-Term 1
9393,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,85.4,1.6,79.5,89.9,87.8,86.8,A,Term 1,2025,1,2025-Term 1
9394,232,Donald Rhodes,Male,18,Form 2,Kisumu,English,86.4,3.0,91.8,100.0,99.4,98.0,A,Term 2,2025,2,2025-Term 2
9395,232,Donald Rhodes,Male,18,Form 2,Kisumu,Physics,92.9,4.7,93.5,82.7,100.0,93.5,A,Term 2,2025,2,2025-Term 2
9396,232,Donald Rhodes,Male,18,Form 2,Kisumu,Computer Science,73.5,2.4,91.0,89.9,93.4,91.9,A,Term 2,2025,2,2025-Term 2
