feedback_id,teacher_name,subject,academic_term,academic_year,clarity_of_teaching,communication,subject_knowledge,explains_concepts_well,classroom_engagement,availability,use_of_materials,responsiveness,fairness_in_assessment,overall_effectiveness
2243,Dominic Marshall,History,Term 1,2023,3,2,4,2,3,4,3,4,3,3
2244,Dominic Marshall,History,Term 1,2023,4,2,3,4,3,3,4,3,4,4
2245,Dominic Marshall,History,Term 1,2023,4,4,3,4,5,3,5,3,4,4
2246,Dominic Marshall,History,Term 1,2023,4,1,4,3,4,4,4,3,2,2
2247,Dominic Marshall,History,Term 1,2023,3,3,4,5,4,3,3,4,5,4
2248,Dominic Marshall,History,Term 1,2023,4,4,4,4,2,4,3,3,4,4
2249,Dominic Marshall,History,Term 1,2023,3,3,3,3,4,4,4,3,5,4
2250,Dominic Marshall,History,Term 1,2023,5,3,5,3,4,4,2,3,4,3
2251,Dominic Marshall,History,Term 1,2023,4,4,4,4,3,4,4,4,3,3
2252,Dominic Marshall,History,Term 1,2023,4,4,2,5,3,2,4,3,3,4
2253,Dominic Marshall,History,Term 1,2023,5,4,2,3,3,4,2,4,3,3
2254,Dominic Marshall,History,Term 1,2023,4,4,4,4,3,3,4,4,4,5
2255,Dominic Marshall,History,Term 1,2023,3,3,3,3,4,3,4,4,4,4
2256,Dominic Marshall,History,Term 1,2023,4,5,4,5,2,4,3,4,4,4
2257,Dominic Marshall,History,Term 1,2023,4,4,3,4,3,3,4,4,3,3
2258,Dominic Marshall,History,Term 1,2023,4,3,3,4,4,4,4,2,2,4
2259,Dominic Marshall,History,Term 1,2023,4,4,3,5,4,4,4,3,4,3
2260,Dominic Marshall,History,Term 1,2023,5,4,4,4,3,3,4,2,3,4
2261,Dominic Marshall,History,Term 1,2023,3,4,4,3,4,3,3,3,4,2
2262,Dominic Marshall,History,Term 1,2023,3,3,4,3,3,3,5,5,4,2
2263,Dominic Marshall,History,Term 1,2023,4,3,4,2,3,4,4,2,3,4
2264,Dominic Marshall,History,Term 2,2023,3,3,3,5,4,4,3,4,4,3
2265,Dominic Marshall,History,Term 2,2023,3,3,4,4,3,3,4,3,4,4
2266,Dominic Marshall,History,Term 2,2023,4,3,5,3,4,3,5,3,5,5
2267,Dominic Marshall,History,Term 2,2023,4,4,4,3,3,4,5,4,2,4
2268,Dominic Marshall,History,Term 2,2023,3,4,3,4,4,3,3,5,4,3
2269,Dominic Marshall,History,Term 2,2023,4,3,4,3,4,4,2,2,2,3
2270,Dominic Marshall,History,Term 2,2023,3,2,2,4,3,3,4,4,2,4
2271,Dominic Marshall,History,Term 2,2023,4,4,4,4,4,4,4,3,3,3
2272,Dominic Marshall,History,Term 2,2023,3,3,2,4,4,4,3,4,3,4
2273,Dominic Marshall,History,Term 2,2023,4,4,3,3,4,1,4,4,4,4
2274,Dominic Marshall,History,Term 2,2023,2,3,4,4,5,3,4,2,3,5
2275,Dominic Marshall,History,Term 2,2023,3,4,4,5,4,3,3,4,4,3
2276,Dominic Marshall,History,Term 2,2023,3,4,4,5,4,4,4,2,5,4
2277,Dominic Marshall,History,Term 2,2023,4,4,4,5,2,3,4,5,4,3
2278,Dominic Marshall,History,Term 2,2023,3,4,3,5,4,3,5,3,4,3
2279,Dominic Marshall,History,Term 2,2023,3,4,4,4,3,5,4,2,4,4
2280,Dominic Marshall,History,Term 2,2023,4,4,5,2,4,3,4,3,4,2
2281,Dominic Marshall,History,Term 2,2023,4,3,3,5,4,3,2,3,3,3
2282,Dominic Marshall,History,Term 2,2023,3,3,3,5,3,4,5,2,3,3
2283,Dominic Marshall,History,Term 2,2023,4,2,3,4,2,4,3,3,3,3
2284,Dominic Marshall,History,Term 2,2023,3,5,5,5,2,4,3,3,5,3
2285,Dominic Marshall,History,Term 2,2023,4,4,4,3,3,4,5,4,3,3
2286,Dominic Marshall,History,Term 2,2023,5,3,2,3,5,3,3,4,4,4
2287,Dominic Marshall,History,Term 2,2023,5,3,4,4,3,4,4,4,3,5
2288,Dominic Marshall,History,Term 2,2023,3,3,5,3,4,3,3,2,3,3
2289,Dominic Marshall,History,Term 2,2023,3,4,4,4,3,4,4,5,3,3
2290,Dominic Marshall,History,Term 2,2023,4,4,4,5,3,4,4,5,2,3
2291,Dominic Marshall,History,Term 2,2023,4,4,4,3,4,5,5,4,4,4
2292,Dominic Marshall,History,Term 3,2023,3,3,3,4,3,4,4,3,5,4
2293,Dominic Marshall,History,Term 3,2023,4,4,3,3,4,3,3,3,1,3
2294,Dominic Marshall,History,Term 3,2023,4,4,4,4,3,2,4,3,3,3
2295,Dominic Marshall,History,Term 3,2023,4,3,4,4,4,3,3,5,5,5
2296,Dominic Marshall,History,Term 3,2023,4,4,3,2,4,3,2,4,5,4
2297,Dominic Marshall,History,Term 3,2023,3,4,3,3,4,2,4,3,3,3
2298,Dominic Marshall,History,Term 3,2023,5,3,3,4,5,3,4,3,5,4
2299,Dominic Marshall,History,Term 3,2023,3,3,4,3,2,3,5,4,4,3
2300,Dominic Marshall,History,Term 3,2023,3,3,4,3,4,4,2,2,3,3
2301,Dominic Marshall,History,Term 3,2023,3,3,3,3,4,3,4,4,4,2
2302,Dominic Marshall,History,Term 3,2023,3,4,5,2,4,3,2,4,2,2
2303,Dominic Marshall,History,Term 3,2023,5,2,3,3,3,4,4,3,5,2
2304,Dominic Marshall,History,Term 3,2023,3,3,4,4,4,3,4,2,4,4
2305,Dominic Marshall,History,Term 3,2023,4,3,3,4,4,4,4,3,4,3
2306,Dominic Marshall,History,Term 3,2023,2,5,5,4,3,3,5,3,3,2
2307,Dominic Marshall,History,Term 3,2023,4,5,4,3,2,4,4,3,3,4
2308,Dominic Marshall,History,Term 3,2023,4,4,5,4,4,3,3,4,4,3
2309,Dominic Marshall,History,Term 3,2023,4,3,2,4,2,1,3,4,3,4
2310,Dominic Marshall,History,Term 3,2023,3,3,2,2,4,3,2,3,2,3
2311,Dominic Marshall,History,Term 3,2023,1,5,4,3,4,3,5,2,4,4
2312,Dominic Marshall,History,Term 3,2023,3,4,3,3,4,3,4,3,4,4
2313,Dominic Marshall,History,Term 3,2023,3,4,3,3,5,5,3,3,3,4
2314,Dominic Marshall,History,Term 3,2023,2,4,5,4,4,4,3,2,4,4
2315,Dominic Marshall,History,Term 3,2023,5,4,3,4,3,4,4,4,3,3
2316,Dominic Marshall,History,Term 3,2023,2,3,3,3,3,4,3,3,4,3
2317,Dominic Marshall,History,Term 3,2023,4,4,4,4,4,1,3,2,4,3
2318,Dominic Marshall,History,Term 3,2023,4,2,2,3,4,3,4,3,4,4
2319,Dominic Marshall,History,Term 3,2023,2,4,3,4,5,5,3,4,3,2
2320,Dominic Marshall,History,Term 3,2023,3,4,3,4,3,5,2,3,4,4
2321,Dominic Marshall,History,Term 3,2023,3,3,4,3,4,3,3,3,3,3
2322,Dominic Marshall,History,Term 3,2023,4,4,4,4,4,4,4,4,2,2
2323,Dominic Marshall,History,Term 3,2023,4,4,2,4,3,4,3,5,4,4
2324,Dominic Marshall,History,Term 3,2023,3,4,4,3,3,5,4,2,4,3
2325,Dominic Marshall,History,Term 1,2024,3,3,4,5,4,3,4,3,3,4
2326,Dominic Marshall,History,Term 1,2024,5,4,3,3,4,4,3,4,3,4
2327,Dominic Marshall,History,Term 1,2024,5,3,4,4,4,3,2,5,4,3
2328,Dominic Marshall,History,Term 1,2024,2,3,4,3,4,4,4,5,5,3
2329,Dominic Marshall,History,Term 1,2024,3,3,3,4,3,3,5,4,4,2
2330,Dominic Marshall,History,Term 1,2024,4,3,3,3,3,4,4,4,2,4
2331,Dominic Marshall,History,Term 1,2024,2,3,3,4,3,3,4,2,4,4
2332,Dominic Marshall,History,Term 1,2024,3,4,3,3,3,3,3,4,4,3
2333,Dominic Marshall,History,Term 1,2024,2,3,4,4,3,3,4,5,4,3
2334,Dominic Marshall,History,Term 1,2024,3,3,5,3,2,2,3,1,4,5
2335,Dominic Marshall,History,Term 1,2024,4,4,4,3,3,4,5,3,4,3
2336,Dominic Marshall,History,Term 1,2024,3,3,2,3,4,5,4,3,4,4
2337,Dominic Marshall,History,Term 1,2024,3,3,2,3,4,5,3,4,4,3
2338,Dominic Marshall,History,Term 1,2024,3,4,3,2,5,3,4,4,3,4
2339,Dominic Marshall,History,Term 1,2024,4,4,4,4,4,4,3,2,3,3
2340,Dominic Marshall,History,Term 1,2024,4,5,3,4,4,3,4,4,4,5
2341,Dominic Marshall,History,Term 1,2024,3,4,2,2,3,3,5,4,4,3
2342,Dominic Marshall,History,Term 1,2024,3,1,3,4,3,5,4,4,5,3
2343,Dominic Marshall,History,Term 1,2024,3,4,2,4,5,4,4,2,3,2
2344,Dominic Marshall,History,Term 1,2024,3,4,3,5,2,5,4,4,4,2
2345,Dominic Marshall,History,Term 1,2024,3,3,3,3,5,3,3,3,3,2
2346,Dominic Marshall,History,Term 1,2024,3,4,4,2,4,4,4,4,5,4
2347,Dominic Marshall,History,Term 1,2024,3,3,3,4,4,2,4,3,3,4
2348,Dominic Marshall,History,Term 1,2024,5,4,4,4,3,4,3,2,2,3
2349,Dominic Marshall,History,Term 1,2024,4,4,3,4,3,3,2,3,4,3
2350,Dominic Marshall,History,Term 1,2024,2,4,3,2,3,4,4,3,3,4
2351,Dominic Marshall,History,Term 1,2024,3,2,3,3,5,4,4,5,4,5
2352,Dominic Marshall,History,Term 1,2024,3,4,3,4,3,5,3,4,4,4
2353,Dominic Marshall,History,Term 1,2024,4,4,4,2,4,2,5,4,4,4
2354,Dominic Marshall,History,Term 1,2024,5,5,2,2,4,4,3,4,3,4
2355,Dominic Marshall,History,Term 1,2024,3,3,4,3,3,3,4,5,3,4
2356,Dominic Marshall,History,Term 1,2024,4,4,4,5,4,4,3,3,3,3
2357,Dominic Marshall,History,Term 1,2024,4,4,3,3,3,3,5,4,3,5
2358,Dominic Marshall,History,Term 1,2024,4,3,3,3,5,3,3,4,2,4
2359,Dominic Marshall,History,Term 2,2024,4,3,4,5,4,4,4,3,3,4
2360,Dominic Marshall,History,Term 2,2024,4,3,4,3,4,4,4,4,4,3
2361,Dominic Marshall,History,Term 2,2024,5,3,4,3,3,4,5,4,2,4
2362,Dominic Marshall,History,Term 2,2024,3,3,4,3,4,4,3,4,5,3
2363,Dominic Marshall,History,Term 2,2024,4,4,4,5,4,3,3,3,4,4
2364,Dominic Marshall,History,Term 2,2024,4,4,4,5,4,4,4,4,4,5
2365,Dominic Marshall,History,Term 2,2024,3,3,3,3,3,2,3,4,3,2
2366,Dominic Marshall,History,Term 2,2024,3,3,4,5,5,3,4,4,4,4
2367,Dominic Marshall,History,Term 2,2024,4,3,3,4,4,3,3,4,4,4
2368,Dominic Marshall,History,Term 2,2024,5,4,3,3,4,2,5,4,2,3
2369,Dominic Marshall,History,Term 2,2024,3,4,3,2,5,2,5,3,4,3
2370,Dominic Marshall,History,Term 2,2024,3,4,3,3,4,3,5,3,4,3
2371,Dominic Marshall,History,Term 2,2024,3,4,4,4,3,5,4,4,4,3
2372,Dominic Marshall,History,Term 2,2024,4,3,4,3,2,3,4,3,3,3
2373,Dominic Marshall,History,Term 2,2024,2,2,3,2,3,4,3,4,3,2
2374,Dominic Marshall,History,Term 2,2024,4,3,3,3,3,4,3,3,4,4
2375,Dominic Marshall,History,Term 2,2024,3,2,2,4,3,4,2,3,3,2
2376,Dominic Marshall,History,Term 2,2024,2,3,3,3,3,4,4,3,4,4
2377,Dominic Marshall,History,Term 2,2024,3,4,5,3,4,4,4,4,3,2
2378,Dominic Marshall,History,Term 2,2024,2,4,5,3,5,3,3,3,4,4
2379,Dominic Marshall,History,Term 2,2024,3,5,4,3,5,4,5,2,4,3
2380,Dominic Marshall,History,Term 2,2024,3,4,4,3,5,3,4,4,2,4
2381,Dominic Marshall,History,Term 2,2024,3,4,5,4,3,2,3,5,1,4
2382,Dominic Marshall,History,Term 2,2024,4,4,4,4,3,4,4,5,4,4
2383,Dominic Marshall,History,Term 2,2024,4,4,4,2,3,4,4,3,4,5
2384,Dominic Marshall,History,Term 2,2024,4,4,3,3,3,4,4,4,2,3
2385,Dominic Marshall,History,Term 2,2024,2,4,4,3,2,3,5,3,4,4
2386,Dominic Marshall,History,Term 2,2024,2,2,2,4,5,5,3,4,3,3
2387,Dominic Marshall,History,Term 2,2024,3,3,4,3,4,3,4,3,3,5
2388,Dominic Marshall,History,Term 2,2024,2,5,4,5,5,3,3,5,2,4
2389,Dominic Marshall,History,Term 2,2024,3,4,2,4,4,4,4,4,3,3
2390,Dominic Marshall,History,Term 2,2024,3,5,4,3,4,3,3,5,4,4
2391,Dominic Marshall,History,Term 2,2024,5,4,4,2,5,2,4,4,3,3
2392,Dominic Marshall,History,Term 2,2024,4,4,3,3,3,2,3,3,4,4
2393,Dominic Marshall,History,Term 3,2024,4,3,4,3,4,4,4,2,5,4
2394,Dominic Marshall,History,Term 3,2024,4,3,3,3,3,5,3,3,3,4
2395,Dominic Marshall,History,Term 3,2024,4,3,5,3,2,3,4,5,3,3
2396,Dominic Marshall,History,Term 3,2024,3,3,3,2,3,4,4,4,3,2
2397,Dominic Marshall,History,Term 3,2024,4,4,5,3,4,4,2,4,3,4
2398,Dominic Marshall,History,Term 3,2024,4,3,4,5,4,3,4,3,3,4
2399,Dominic Marshall,History,Term 3,2024,3,4,3,4,4,5,4,4,3,4
2400,Dominic Marshall,History,Term 3,2024,4,4,3,4,4,4,2,3,5,3
2401,Dominic Marshall,History,Term 3,2024,3,3,3,3,3,4,3,4,4,3
2402,Dominic Marshall,History,Term 3,2024,2,5,4,3,5,4,3,5,4,5
2403,Dominic Marshall,History,Term 3,2024,5,3,3,4,4,4,4,3,3,3
2404,Dominic Marshall,History,Term 3,2024,5,5,3,4,4,4,3,4,3,4
2405,Dominic Marshall,History,Term 3,2024,4,5,3,4,5,4,2,2,4,3
2406,Dominic Marshall,History,Term 3,2024,3,5,4,4,4,3,4,3,4,3
2407,Dominic Marshall,History,Term 3,2024,3,3,3,3,4,2,1,1,3,4
2408,Dominic Marshall,History,Term 3,2024,4,4,4,3,3,5,5,4,4,3
2409,Dominic Marshall,History,Term 3,2024,2,5,2,4,5,5,3,3,4,3
2410,Dominic Marshall,History,Term 3,2024,3,4,5,4,4,5,2,4,2,3
2411,Dominic Marshall,History,Term 3,2024,3,5,3,3,3,4,2,5,3,3
2412,Dominic Marshall,History,Term 3,2024,4,3,4,4,2,4,2,3,2,4
2413,Dominic Marshall,History,Term 3,2024,3,4,4,3,3,3,3,4,4,3
2414,Dominic Marshall,History,Term 3,2024,3,3,3,3,4,3,2,3,3,5
2415,Dominic Marshall,History,Term 3,2024,5,2,3,2,3,3,4,3,4,4
2416,Dominic Marshall,History,Term 3,2024,3,3,5,4,3,4,2,3,4,4
2417,Dominic Marshall,History,Term 3,2024,4,2,3,3,4,4,4,3,4,5
2418,Dominic Marshall,History,Term 3,2024,5,4,2,3,5,4,3,4,3,4
2419,Dominic Marshall,History,Term 3,2024,4,3,4,3,3,4,4,4,3,3
2420,Dominic Marshall,History,Term 3,2024,5,3,3,5,5,4,4,3,3,3
2421,Dominic Marshall,History,Term 3,2024,4,4,1,3,3,2,4,3,5,3
2422,Dominic Marshall,History,Term 3,2024,4,4,4,4,3,3,3,4,4,5
2423,Dominic Marshall,History,Term 3,2024,4,4,4,3,5,3,2,2,3,2
2424,Dominic Marshall,History,Term 3,2024,3,4,4,4,4,4,4,4,4,5
2425,Dominic Marshall,History,Term 3,2024,3,5,3,3,4,3,2,3,3,3
2426,Dominic Marshall,History,Term 3,2024,2,3,3,3,3,4,4,4,4,4
2427,Dominic Marshall,History,Term 1,2025,4,4,3,3,4,4,3,5,4,3
2428,Dominic Marshall,History,Term 1,2025,3,2,5,4,4,4,2,2,4,4
2429,Dominic Marshall,History,Term 1,2025,4,5,4,3,3,4,4,5,3,3
2430,Dominic Marshall,History,Term 1,2025,4,4,4,4,4,2,5,4,2,4
2431,Dominic Marshall,History,Term 1,2025,3,3,4,3,4,3,3,4,2,4
2432,Dominic Marshall,History,Term 1,2025,5,4,4,4,2,4,4,3,5,1
2433,Dominic Marshall,History,Term 1,2025,5,4,4,2,3,2,3,3,4,3
2434,Dominic Marshall,History,Term 1,2025,3,4,3,3,3,3,3,4,3,3
2435,Dominic Marshall,History,Term 1,2025,3,2,3,3,4,2,4,3,3,4
2436,Dominic Marshall,History,Term 1,2025,3,2,3,3,2,4,4,4,4,4
2437,Dominic Marshall,History,Term 1,2025,3,3,3,4,3,3,4,3,3,1
2438,Dominic Marshall,History,Term 1,2025,3,4,4,3,4,4,3,4,4,3
2439,Dominic Marshall,History,Term 1,2025,3,4,3,5,4,4,3,5,3,4
2440,Dominic Marshall,History,Term 1,2025,4,4,3,4,3,3,5,4,4,3
2441,Dominic Marshall,History,Term 1,2025,3,4,4,5,4,3,4,3,3,5
2442,Dominic Marshall,History,Term 1,2025,3,3,3,3,3,4,2,3,3,4
2443,Dominic Marshall,History,Term 1,2025,5,3,4,4,3,5,3,4,4,3
2444,Dominic Marshall,History,Term 1,2025,3,2,4,4,3,4,4,4,3,3
2445,Dominic Marshall,History,Term 1,2025,4,3,3,4,4,3,5,4,3,4
2446,Dominic Marshall,History,Term 1,2025,3,4,4,5,3,4,4,3,3,3
2447,Dominic Marshall,History,Term 1,2025,3,4,3,3,4,3,2,4,4,4
2448,Dominic Marshall,History,Term 1,2025,3,3,3,4,5,4,4,4,4,5
2449,Dominic Marshall,History,Term 1,2025,4,3,3,5,4,3,3,4,4,3
2450,Dominic Marshall,History,Term 2,2025,4,5,3,3,5,3,3,4,3,4
2451,Dominic Marshall,History,Term 2,2025,4,3,3,4,3,4,5,4,2,3
2452,Dominic Marshall,History,Term 2,2025,3,4,4,5,3,4,3,4,4,5
2453,Dominic Marshall,History,Term 2,2025,4,4,3,2,3,3,3,2,3,2
2454,Dominic Marshall,History,Term 2,2025,3,4,5,3,4,4,4,3,4,4
2455,Dominic Marshall,History,Term 2,2025,4,3,3,3,2,3,4,4,4,3
2456,Dominic Marshall,History,Term 2,2025,3,3,4,3,4,3,4,3,3,4
2457,Dominic Marshall,History,Term 2,2025,4,3,2,4,4,3,4,3,4,4
2458,Dominic Marshall,History,Term 2,2025,4,2,4,3,3,4,4,4,5,3
2459,Dominic Marshall,History,Term 2,2025,5,2,4,2,4,2,4,3,2,5
2460,Dominic Marshall,History,Term 2,2025,4,4,5,3,5,3,4,2,5,3
2461,Dominic Marshall,History,Term 2,2025,3,5,4,3,3,4,5,3,4,3
2462,Dominic Marshall,History,Term 2,2025,4,3,3,2,3,5,3,3,4,4
2463,Dominic Marshall,History,Term 2,2025,4,5,3,4,4,3,4,3,4,3
2464,Dominic Marshall,History,Term 2,2025,2,3,4,4,3,4,1,3,3,4
2465,Dominic Marshall,History,Term 2,2025,4,5,3,1,4,3,4,4,3,3
2466,Dominic Marshall,History,Term 2,2025,4,4,4,4,4,4,3,4,3,2
2467,Dominic Marshall,History,Term 2,2025,4,3,4,4,4,3,5,2,4,5
2468,Dominic Marshall,History,Term 2,2025,5,3,5,3,3,4,3,3,3,4
2469,Dominic Marshall,History,Term 2,2025,3,3,3,2,3,5,4,4,4,3
2470,Dominic Marshall,History,Term 2,2025,4,4,3,4,4,3,5,4,3,4
2471,Dominic Marshall,History,Term 2,2025,3,5,3,4,3,5,4,4,4,4
2472,Dominic Marshall,History,Term 2,2025,2,4,4,3,4,3,5,4,4,4
2473,Dominic Marshall,History,Term 2,2025,3,3,3,3,3,4,3,4,3,3
2474,Dominic Marshall,History,Term 2,2025,4,4,3,3,4,4,5,4,3,4
2475,Dominic Marshall,History,Term 2,2025,4,2,2,4,3,4,4,3,3,3
2476,Dominic Marshall,History,Term 2,2025,2,3,2,4,4,3,4,4,2,3
2477,Dominic Marshall,History,Term 2,2025,3,4,3,4,4,3,4,4,3,4
2478,Dominic Marshall,History,Term 2,2025,3,4,4,4,4,5,3,4,3,4
2479,Dominic Marshall,History,Term 2,2025,4,3,4,4,5,4,1,3,4,2
2480,Dominic Marshall,History,Term 2,2025,3,4,4,4,2,4,4,5,3,4
2481,Dominic Marshall,History,Term 2,2025,3,3,4,2,3,4,3,4,4,3
2482,Dominic Marshall,History,Term 2,2025,2,4,4,4,2,3,4,5,4,2
2483,Dominic Marshall,History,Term 3,2025,3,3,4,4,3,2,3,4,3,3
2484,Dominic Marshall,History,Term 3,2025,3,5,2,5,4,3,3,3,4,3
2485,Dominic Marshall,History,Term 3,2025,5,3,4,4,3,4,4,4,4,3
2486,Dominic Marshall,History,Term 3,2025,3,3,3,3,3,4,3,4,2,3
2487,Dominic Marshall,History,Term 3,2025,4,5,4,3,5,4,3,3,4,4
2488,Dominic Marshall,History,Term 3,2025,3,3,3,3,5,4,3,5,4,3
2489,Dominic Marshall,History,Term 3,2025,3,3,2,4,3,4,3,3,4,4
2490,Dominic Marshall,History,Term 3,2025,3,3,4,3,5,4,4,4,3,3
2491,Dominic Marshall,History,Term 3,2025,4,4,4,4,3,3,4,3,4,3
2492,Dominic Marshall,History,Term 3,2025,3,5,4,5,4,2,3,5,3,4
2493,Dominic Marshall,History,Term 3,2025,4,5,3,4,4,3,4,4,4,4
2494,Dominic Marshall,History,Term 3,2025,5,3,5,5,5,3,5,4,3,4
2495,Dominic Marshall,History,Term 3,2025,4,3,3,4,5,3,4,4,4,4
2496,Dominic Marshall,History,Term 3,2025,4,4,4,5,3,3,2,3,3,4
2497,Dominic Marshall,History,Term 3,2025,3,2,2,3,3,5,4,4,3,3
2498,Dominic Marshall,History,Term 3,2025,4,5,5,4,3,4,4,4,4,4
2499,Dominic Marshall,History,Term 3,2025,4,3,2,4,4,2,3,2,3,2
2500,Dominic Marshall,History,Term 3,2025,1,3,3,3,3,3,5,3,5,5
2501,Dominic Marshall,History,Term 3,2025,3,3,4,5,1,3,4,5,2,4
2502,Dominic Marshall,History,Term 3,2025,4,3,4,4,5,5,4,4,3,4
2503,Dominic Marshall,History,Term 3,2025,4,3,4,4,4,4,3,2,4,2
2504,Dominic Marshall,History,Term 3,2025,5,3,3,4,4,5,4,4,3,5
2505,Dominic Marshall,History,Term 3,2025,3,3,4,3,5,5,4,5,5,4
2506,Dominic Marshall,History,Term 3,2025,3,3,3,4,3,2,4,2,4,4
2507,Dominic Marshall,History,Term 3,2025,3,3,4,3,4,3,4,4,5,3
2508,Dominic Marshall,History,Term 3,2025,4,3,3,4,4,4,4,4,4,3
2509,Dominic Marshall,History,Term 3,2025,3,4,3,3,4,4,4,2,5,4
2510,Dominic Marshall,History,Term 3,2025,2,2,4,4,3,4,4,4,3,5
2511,Dominic Marshall,History,Term 3,2025,5,4,3,4,3,4,4,4,3,5
2512,Dominic Marshall,History,Term 3,2025,4,3,4,4,4,3,3,4,3,3
2513,Dominic Marshall,History,Term 3,2025,3,4,3,3,3,2,3,4,3,2
2514,Dominic Marshall,History,Term 3,2025,4,3,3,3,3,4,2,2,4,4
2515,Dominic Marshall,History,Term 3,2025,3,3,3,2,3,3,4,3,5,3
2516,Dominic Marshall,History,Term 3,2025,4,4,5,4,4,5,3,3,4,3
2517,Dominic Marshall,History,Term 3,2025,3,4,2,4,3,3,4,2,3,3
2518,Dominic Marshall,History,Term 3,2025,2,4,3,5,3,3,4,3,1,4
2519,Dominic Marshall,History,Term 3,2025,5,2,4,4,4,5,3,3,3,4
2520,Joseph Harrison,Mathematics,Term 1,2023,3,4,5,3,3,5,5,3,3,5
2521,Joseph Harrison,Mathematics,Term 1,2023,3,5,3,4,3,2,3,4,4,5
2522,Joseph Harrison,Mathematics,Term 1,2023,3,4,4,3,4,5,4,4,3,3
2523,Joseph Harrison,Mathematics,Term 1,2023,4,4,3,4,3,3,4,4,5,3
2524,Joseph Harrison,Mathematics,Term 1,2023,3,5,3,3,5,5,4,3,3,4
2525,Joseph Harrison,Mathematics,Term 1,2023,4,5,3,4,4,4,4,3,4,4
2526,Joseph Harrison,Mathematics,Term 1,2023,4,3,5,4,3,3,3,3,1,5
2527,Joseph Harrison,Mathematics,Term 1,2023,4,5,3,4,4,4,3,4,4,4
2528,Joseph Harrison,Mathematics,Term 1,2023,3,3,4,4,4,3,3,3,3,3
2529,Joseph Harrison,Mathematics,Term 1,2023,5,5,4,3,4,3,4,4,3,2
2530,Joseph Harrison,Mathematics,Term 1,2023,2,4,4,4,4,5,4,4,3,4
2531,Joseph Harrison,Mathematics,Term 1,2023,4,3,4,4,5,4,4,4,5,4
2532,Joseph Harrison,Mathematics,Term 1,2023,3,4,3,3,4,2,3,3,4,4
2533,Joseph Harrison,Mathematics,Term 1,2023,5,4,3,2,3,4,3,4,4,3
2534,Joseph Harrison,Mathematics,Term 1,2023,3,3,3,1,4,4,4,4,4,5
2535,Joseph Harrison,Mathematics,Term 1,2023,4,4,3,4,5,4,3,4,2,3
2536,Joseph Harrison,Mathematics,Term 1,2023,4,4,4,3,4,5,2,3,3,4
2537,Joseph Harrison,Mathematics,Term 1,2023,3,3,4,3,4,4,4,3,5,4
2538,Joseph Harrison,Mathematics,Term 1,2023,4,2,3,4,4,5,3,2,2,3
2539,Joseph Harrison,Mathematics,Term 1,2023,4,4,4,4,5,5,5,4,3,5
2540,Joseph Harrison,Mathematics,Term 1,2023,5,4,3,4,4,4,2,3,4,5
2541,Joseph Harrison,Mathematics,Term 1,2023,4,3,2,5,4,3,2,3,5,3
2542,Joseph Harrison,Mathematics,Term 1,2023,4,3,4,4,3,4,4,4,4,4
2543,Joseph Harrison,Mathematics,Term 1,2023,3,2,4,5,3,4,3,5,2,4
2544,Joseph Harrison,Mathematics,Term 1,2023,3,3,3,4,3,3,2,3,4,5
2545,Joseph Harrison,Mathematics,Term 1,2023,3,4,3,3,3,3,3,3,4,3
2546,Joseph Harrison,Mathematics,Term 1,2023,4,3,4,4,4,2,3,3,4,3
2547,Joseph Harrison,Mathematics,Term 1,2023,3,4,4,3,2,4,4,3,3,4
2548,Joseph Harrison,Mathematics,Term 1,2023,3,5,4,4,4,4,3,3,4,3
2549,Joseph Harrison,Mathematics,Term 1,2023,4,4,4,4,3,4,3,4,3,4
2550,Joseph Harrison,Mathematics,Term 1,2023,5,4,5,5,5,3,3,4,4,4
2551,Joseph Harrison,Mathematics,Term 2,2023,3,4,3,4,4,3,3,3,3,4
2552,Joseph Harrison,Mathematics,Term 2,2023,3,2,5,2,3,3,3,3,4,4
2553,Joseph Harrison,Mathematics,Term 2,2023,3,3,3,3,2,3,3,5,4,4
2554,Joseph Harrison,Mathematics,Term 2,2023,3,5,4,4,4,4,4,4,4,4
2555,Joseph Harrison,Mathematics,Term 2,2023,2,4,2,3,4,4,3,2,3,2
2556,Joseph Harrison,Mathematics,Term 2,2023,2,3,3,4,3,4,3,5,2,5
2557,Joseph Harrison,Mathematics,Term 2,2023,3,4,3,3,4,3,3,4,2,3
2558,Joseph Harrison,Mathematics,Term 2,2023,3,5,3,4,4,3,3,4,3,4
2559,Joseph Harrison,Mathematics,Term 2,2023,4,4,4,4,3,2,2,4,3,3
2560,Joseph Harrison,Mathematics,Term 2,2023,4,3,3,3,3,3,5,3,4,4
2561,Joseph Harrison,Mathematics,Term 2,2023,5,5,3,4,4,5,4,5,4,3
2562,Joseph Harrison,Mathematics,Term 2,2023,3,3,3,3,4,4,2,2,4,4
2563,Joseph Harrison,Mathematics,Term 2,2023,3,3,4,3,4,5,4,3,3,3
2564,Joseph Harrison,Mathematics,Term 2,2023,4,4,3,4,4,3,3,4,3,4
2565,Joseph Harrison,Mathematics,Term 2,2023,4,3,5,3,3,3,3,5,3,4
2566,Joseph Harrison,Mathematics,Term 2,2023,4,2,4,4,5,4,4,2,4,5
2567,Joseph Harrison,Mathematics,Term 2,2023,4,3,3,4,5,5,3,3,5,3
2568,Joseph Harrison,Mathematics,Term 2,2023,4,4,5,3,4,5,5,4,3,4
